invoice_id,vendor,department,invoice_type,amount,submitted_date,due_date,approved_date,approval_days,payment_terms_days,has_purchase_order,duplicate_flag,vendor_delay_history,sla_breached,risk_level,risk_reason,next_best_action,days_until_due,approval_delay_flag,amount_category
INV-00926,Alpha Consulting,Risk Management,Consulting Service,6431.77,2025-01-07,2025-02-06,2025-01-27,20,30,1,0,1,1,Medium,Vendor has previous delays,Escalate to manager,30,1,Medium
INV-00927,GreenLogix,Operations,Logistics,14695.39,2025-08-05,2025-09-04,2025-08-08,3,30,1,1,0,0,High,Duplicate invoice detected,Send for manual review,30,0,Large
INV-00928,OfficePlus Group,HR,Security Service,16496.3,2025-07-30,2025-09-13,2025-08-12,13,45,1,0,1,1,Medium,Vendor has previous delays,Escalate to manager,45,1,Large
INV-00929,NetSecure Inc,IT,Cloud Infrastructure,18743.38,2025-01-04,2025-02-18,2025-01-17,13,45,1,1,0,1,High,Duplicate invoice detected,Escalate to manager,45,1,Large
INV-00930,CloudBridge Ltd,Finance,Logistics,10504.21,2025-08-09,2025-09-23,2025-08-23,14,45,1,0,0,1,Low,No risk detected,Escalate to manager,45,1,Large
INV-00931,DataCore Systems,Risk Management,Consulting Service,5030.71,2025-08-19,2025-09-03,2025-08-25,6,15,1,0,0,0,Low,No risk detected,Approve for payment,15,0,Medium
INV-00932,TechNova Solutions,Risk Management,Consulting Service,20248.55,2025-07-29,2025-09-12,2025-08-05,7,45,0,0,1,0,High,Amount exceeds approval limit,Send for manual review,45,0,Large
INV-00933,DataCore Systems,Finance,Cloud Infrastructure,2234.11,2025-02-02,2025-03-19,2025-02-06,4,45,1,0,1,0,Medium,Vendor has previous delays,Request missing information,45,0,Medium
INV-00934,FinEdge Services,Operations,Office Supplies,16852.83,2025-02-01,2025-02-16,2025-02-05,4,15,1,0,1,0,Medium,Vendor has previous delays,Request missing information,15,0,Large
INV-00935,TechNova Solutions,Finance,Consulting Service,13106.13,2025-11-05,2026-01-04,2025-11-06,1,60,1,1,0,0,High,Duplicate invoice detected,Send for manual review,60,0,Large
INV-00936,NetSecure Inc,HR,Office Supplies,8480.1,2025-05-03,2025-06-17,2025-05-14,11,45,1,1,0,1,High,Duplicate invoice detected,Escalate to manager,45,1,Medium
INV-00937,TechNova Solutions,Procurement,Cloud Infrastructure,20176.13,2025-07-25,2025-09-23,2025-07-26,1,60,1,0,1,0,Medium,Vendor has previous delays,Request missing information,60,0,Large
INV-00938,CloudBridge Ltd,HR,Cloud Infrastructure,23781.44,2025-08-20,2025-10-04,2025-08-28,8,45,0,1,1,0,High,Duplicate invoice detected,Send for manual review,45,0,Large
INV-00939,FinEdge Services,Finance,Logistics,23942.92,2025-11-21,2025-12-06,2025-12-02,11,15,1,0,1,1,Medium,Vendor has previous delays,Escalate to manager,15,1,Large
INV-00940,NetSecure Inc,Risk Management,Office Supplies,5915.61,2025-11-10,2026-01-09,2025-11-26,16,60,1,0,0,1,Low,No risk detected,Escalate to manager,60,1,Medium
INV-00941,Alpha Consulting,Risk Management,Logistics,22639.55,2025-11-07,2025-12-22,2025-11-20,13,45,1,0,1,1,Medium,Vendor has previous delays,Escalate to manager,45,1,Large
INV-00942,TechNova Solutions,IT,Office Supplies,19940.84,2025-03-28,2025-05-27,2025-04-07,10,60,0,0,0,0,High,Amount exceeds approval limit,Send for manual review,60,0,Large
INV-00943,FinEdge Services,IT,Consulting Service,4343.78,2025-08-11,2025-08-26,2025-08-14,3,15,1,0,0,0,Low,No risk detected,Approve for payment,15,0,Medium
INV-00944,GreenLogix,Procurement,Consulting Service,18007.46,2025-03-11,2025-03-26,2025-03-27,16,15,0,0,1,1,High,Amount exceeds approval limit,Escalate to manager,15,1,Large
INV-00945,NetSecure Inc,IT,Security Service,19181.8,2025-11-26,2025-12-11,2025-12-16,20,15,1,1,1,1,High,Duplicate invoice detected,Escalate to manager,15,1,Large
INV-00946,GreenLogix,Risk Management,Logistics,19648.54,2025-04-25,2025-05-25,2025-05-09,14,30,1,0,0,1,Low,No risk detected,Escalate to manager,30,1,Large
INV-00947,CloudBridge Ltd,Finance,Software License,8571.92,2025-03-01,2025-03-31,2025-03-20,19,30,1,0,0,1,Low,No risk detected,Escalate to manager,30,1,Medium
INV-00948,GreenLogix,HR,Logistics,141.79,2025-07-18,2025-08-17,2025-07-20,2,30,0,0,0,0,Medium,Missing purchase order,Request missing information,30,0,Small
INV-00949,DataCore Systems,HR,Logistics,15080.28,2025-07-22,2025-08-06,2025-07-30,8,15,1,1,0,0,High,Duplicate invoice detected,Send for manual review,15,0,Large
INV-00950,DataCore Systems,Procurement,Consulting Service,12545.83,2025-11-04,2025-12-04,2025-11-19,15,30,1,0,1,1,Medium,Vendor has previous delays,Escalate to manager,30,1,Large
INV-00951,TechNova Solutions,HR,Cloud Infrastructure,7791.4,2025-10-21,2025-12-05,2025-10-25,4,45,0,0,0,0,Medium,Missing purchase order,Request missing information,45,0,Medium
INV-00952,OfficePlus Group,Risk Management,Office Supplies,1564.43,2025-04-18,2025-05-18,2025-04-29,11,30,1,0,0,1,Low,No risk detected,Escalate to manager,30,1,Medium
INV-00953,Alpha Consulting,Risk Management,Office Supplies,7547.63,2025-10-08,2025-10-23,2025-10-14,6,15,0,0,0,0,Medium,Missing purchase order,Request missing information,15,0,Medium
INV-00954,Alpha Consulting,Procurement,Office Supplies,9837.47,2025-05-25,2025-07-09,2025-06-11,17,45,1,1,0,1,High,Duplicate invoice detected,Escalate to manager,45,1,Medium
INV-00955,DataCore Systems,Procurement,Security Service,21659.8,2025-08-23,2025-10-07,2025-08-25,2,45,1,0,0,0,Low,No risk detected,Approve for payment,45,0,Large
INV-00956,Alpha Consulting,Procurement,Consulting Service,5323.18,2025-07-05,2025-07-20,2025-07-12,7,15,1,0,0,0,Low,No risk detected,Approve for payment,15,0,Medium
INV-00957,GreenLogix,Risk Management,Consulting Service,23157.03,2025-08-31,2025-10-15,2025-09-04,4,45,1,0,0,0,Low,No risk detected,Approve for payment,45,0,Large
INV-00958,NetSecure Inc,HR,Office Supplies,24246.2,2025-01-18,2025-02-17,2025-01-31,13,30,1,0,0,1,Low,No risk detected,Escalate to manager,30,1,Large
INV-00959,Alpha Consulting,Procurement,Logistics,14944.27,2025-02-15,2025-04-16,2025-02-21,6,60,0,1,0,0,High,Duplicate invoice detected,Send for manual review,60,0,Large
INV-00960,Alpha Consulting,Procurement,Software License,3088.01,2025-09-08,2025-09-23,2025-09-11,3,15,1,0,1,0,Medium,Vendor has previous delays,Request missing information,15,0,Medium
INV-00961,Alpha Consulting,Procurement,Logistics,18659.45,2025-07-16,2025-08-15,2025-08-04,19,30,0,1,0,1,High,Duplicate invoice detected,Escalate to manager,30,1,Large
INV-00962,DataCore Systems,Finance,Cloud Infrastructure,1681.11,2025-07-27,2025-08-26,2025-08-14,18,30,1,1,1,1,High,Duplicate invoice detected,Escalate to manager,30,1,Medium
INV-00963,Alpha Consulting,Finance,Security Service,20944.88,2025-04-17,2025-05-02,2025-05-05,18,15,1,0,1,1,Medium,Vendor has previous delays,Escalate to manager,15,1,Large
INV-00964,DataCore Systems,Finance,Security Service,11236.1,2025-01-21,2025-02-05,2025-02-01,11,15,1,0,1,1,Medium,Vendor has previous delays,Escalate to manager,15,1,Large
INV-00965,DataCore Systems,Finance,Security Service,6493.34,2025-03-05,2025-03-20,2025-03-07,2,15,1,0,1,0,Medium,Vendor has previous delays,Request missing information,15,0,Medium
INV-00966,DataCore Systems,Operations,Logistics,102.13,2025-09-23,2025-10-08,2025-10-03,10,15,1,1,0,0,High,Duplicate invoice detected,Send for manual review,15,0,Small
INV-00967,Alpha Consulting,Risk Management,Cloud Infrastructure,13114.39,2025-02-20,2025-03-22,2025-03-04,12,30,1,0,0,1,Low,No risk detected,Escalate to manager,30,1,Large
INV-00968,FinEdge Services,IT,Cloud Infrastructure,21416.52,2025-11-05,2025-12-05,2025-11-12,7,30,1,0,0,0,Low,No risk detected,Approve for payment,30,0,Large
INV-00969,DataCore Systems,Risk Management,Security Service,10608.17,2025-05-14,2025-06-28,2025-06-01,18,45,0,0,0,1,Medium,Missing purchase order,Escalate to manager,45,1,Large
INV-00970,Alpha Consulting,Finance,Cloud Infrastructure,16945.49,2025-02-06,2025-03-08,2025-02-11,5,30,1,0,1,0,Medium,Vendor has previous delays,Request missing information,30,0,Large
INV-00971,NetSecure Inc,HR,Logistics,16229.5,2025-08-03,2025-09-02,2025-08-20,17,30,1,0,0,1,Low,No risk detected,Escalate to manager,30,1,Large
INV-00972,GreenLogix,Finance,Security Service,6262.69,2025-09-30,2025-10-15,2025-10-09,9,15,1,1,0,0,High,Duplicate invoice detected,Send for manual review,15,0,Medium
INV-00973,NetSecure Inc,Risk Management,Software License,9134.21,2025-03-16,2025-04-30,2025-03-27,11,45,1,0,0,1,Low,No risk detected,Escalate to manager,45,1,Medium
INV-00974,CloudBridge Ltd,Operations,Consulting Service,9527.95,2025-03-31,2025-04-15,2025-04-04,4,15,1,1,0,0,High,Duplicate invoice detected,Send for manual review,15,0,Medium
INV-00975,NetSecure Inc,Risk Management,Security Service,21648.42,2025-11-08,2025-12-23,2025-11-26,18,45,1,0,0,1,Low,No risk detected,Escalate to manager,45,1,Large
INV-00976,NetSecure Inc,Operations,Consulting Service,8694.8,2025-09-02,2025-11-01,2025-09-20,18,60,1,0,0,1,Low,No risk detected,Escalate to manager,60,1,Medium
INV-00977,DataCore Systems,Risk Management,Consulting Service,3652.49,2025-01-28,2025-03-14,2025-02-16,19,45,1,0,1,1,Medium,Vendor has previous delays,Escalate to manager,45,1,Medium
INV-00978,GreenLogix,Risk Management,Office Supplies,4659.3,2025-09-15,2025-11-14,2025-09-27,12,60,1,0,0,1,Low,No risk detected,Escalate to manager,60,1,Medium
INV-00979,FinEdge Services,Procurement,Logistics,21462.24,2025-06-10,2025-08-09,2025-06-20,10,60,1,0,0,0,Low,No risk detected,Approve for payment,60,0,Large
INV-00980,FinEdge Services,Finance,Consulting Service,14425.39,2025-10-11,2025-11-25,2025-10-14,3,45,0,0,0,0,Medium,Missing purchase order,Request missing information,45,0,Large
INV-00981,DataCore Systems,Operations,Office Supplies,12923.79,2025-07-27,2025-08-11,2025-08-14,18,15,1,0,1,1,Medium,Vendor has previous delays,Escalate to manager,15,1,Large
INV-00982,TechNova Solutions,Risk Management,Office Supplies,17594.53,2025-09-28,2025-10-28,2025-10-10,12,30,1,1,0,1,High,Duplicate invoice detected,Escalate to manager,30,1,Large
INV-00983,FinEdge Services,IT,Software License,9239.57,2025-01-27,2025-03-13,2025-02-01,5,45,0,1,0,0,High,Duplicate invoice detected,Send for manual review,45,0,Medium
INV-00984,DataCore Systems,Procurement,Software License,8515.17,2025-05-29,2025-06-13,2025-06-06,8,15,1,1,0,0,High,Duplicate invoice detected,Send for manual review,15,0,Medium
INV-00985,OfficePlus Group,IT,Software License,18476.84,2025-04-22,2025-06-21,2025-05-11,19,60,1,0,0,1,Low,No risk detected,Escalate to manager,60,1,Large
INV-00986,Alpha Consulting,Finance,Cloud Infrastructure,246.69,2025-06-02,2025-07-17,2025-06-17,15,45,1,0,0,1,Low,No risk detected,Escalate to manager,45,1,Small
INV-00987,NetSecure Inc,Risk Management,Consulting Service,10111.5,2025-08-09,2025-08-24,2025-08-10,1,15,0,0,0,0,Medium,Missing purchase order,Request missing information,15,0,Large
INV-00988,DataCore Systems,Operations,Software License,22836.42,2025-05-09,2025-06-08,2025-05-10,1,30,1,1,0,0,High,Duplicate invoice detected,Send for manual review,30,0,Large
INV-00989,NetSecure Inc,Procurement,Cloud Infrastructure,10765.7,2025-02-25,2025-04-11,2025-03-03,6,45,0,1,0,0,High,Duplicate invoice detected,Send for manual review,45,0,Large
INV-00990,DataCore Systems,Procurement,Logistics,10905.61,2025-02-26,2025-03-28,2025-03-10,12,30,1,0,0,1,Low,No risk detected,Escalate to manager,30,1,Large
INV-00991,DataCore Systems,Operations,Office Supplies,18623.71,2025-04-12,2025-05-12,2025-04-14,2,30,0,0,0,0,High,Amount exceeds approval limit,Send for manual review,30,0,Large
INV-00992,GreenLogix,Operations,Security Service,12439.63,2025-07-24,2025-09-07,2025-07-29,5,45,0,0,0,0,Medium,Missing purchase order,Request missing information,45,0,Large
INV-00993,CloudBridge Ltd,Finance,Consulting Service,3973.0,2025-05-02,2025-05-17,2025-05-19,17,15,1,0,0,1,Low,No risk detected,Escalate to manager,15,1,Medium
INV-00994,TechNova Solutions,Operations,Office Supplies,7307.72,2025-08-08,2025-08-23,2025-08-24,16,15,1,0,1,1,Medium,Vendor has previous delays,Escalate to manager,15,1,Medium
INV-00995,DataCore Systems,IT,Cloud Infrastructure,19191.52,2025-08-08,2025-09-07,2025-08-17,9,30,1,1,1,0,High,Duplicate invoice detected,Send for manual review,30,0,Large
INV-00996,CloudBridge Ltd,Risk Management,Logistics,12608.12,2025-10-30,2025-11-29,2025-11-05,6,30,1,0,0,0,Low,No risk detected,Approve for payment,30,0,Large
INV-00997,DataCore Systems,Operations,Software License,6919.15,2025-08-07,2025-09-06,2025-08-14,7,30,1,0,0,0,Low,No risk detected,Approve for payment,30,0,Medium
INV-00998,TechNova Solutions,Operations,Office Supplies,13171.78,2025-06-22,2025-07-22,2025-06-30,8,30,0,1,0,0,High,Duplicate invoice detected,Send for manual review,30,0,Large
INV-00999,GreenLogix,Risk Management,Software License,7676.82,2025-05-24,2025-07-08,2025-06-02,9,45,1,1,0,0,High,Duplicate invoice detected,Send for manual review,45,0,Medium
INV-01000,NetSecure Inc,Finance,Consulting Service,1118.14,2025-04-19,2025-06-03,2025-04-21,2,45,1,1,0,0,High,Duplicate invoice detected,Send for manual review,45,0,Medium
